Emotion,Text
joy,As an evening class teacher I got positive feedback.  When the atmosphere is good and a kind of relaxed understanding exists.
joy,"I felt a great joy when I knew that my father was going to sell the apartment from GUARUSA, because in some way we were helded by it, that means that we didn't go to any other place, because we had the apartment."
joy,When my boyfriend came form Rumphi to London for a visit I was very happy to see him and couldn't believe it was him with me.
joy," Life is like a box of chocolates , you never know what you're gonna get . "
joy,Saw on TV China winning the gold medals.
joy,"When I saw a friend of mine, whom I had not seen for a long time and I had lost his address and telephone number."
joy,"Paula , mother of Nicola , 4 , and Richard , 2 , was pleased when the local council made the playground in the town park more child-friendly . "
joy,"When I learned, after the ecography, that my mother was expecting a baby girl.  That was what I wanted."
joy, Bye . 
joy," Yes , I'd love to.Here is a good one , Mozart and Beethoven.It ' s on the Festival Hall.Shall we go there ? "
joy,"I have explained to pupils that I do not know ` the answer "" and so I can share the excitement of working out a problem with them . "
joy," Yes , I'll be waiting for you in my home by 10:00 . "
joy,One could get terribly ecstatic but that would be a dangerous thing to do . 
joy,"When finally I found a place to live, I felt relieved, predicting changes in my life, and I became happy."
joy,"Whereas in Crime and Punishment and in the novels which follow he can , though his narrow glee over being ahead of the fact is unworthy of his art and of what ` idealism "" and ` deeper realism "" intend . "
joy,We were all very worried about you and I 'm delighted you 're home again . 
joy, Sounds good . 
joy,"Look , daddy is on again . Don't you think he is handsome ? "
joy,When I was accepted as a student of Psychology here at Guttenburg.
joy,Neighbours recalled how Ms Bailey was overjoyed at the birth of her daughter . 
joy,A few weeks back I received a Christmas card from a friend in England.  She had not written to me in a very long time but it     showed that she still remembered me.
joy,"For once in his life , Leopold must have been truly happy : his hopes and prayers for his beloved son seemed at last to have come to fruition . "
joy,I had the unexpected possibility to see a friend I like very much.
joy,"I wanted to go out to walk but I didn't know either where or with whom, suddenly an invitation appeared."
joy,"Nevertheless , your father ( and mother , too for that matter ! ) may well be very pleased if your boyfriend takes the time to have a chat with them . "
joy, That's OK with me . 
joy,"I was feeling really low - had been a series of fights with my siblings, been under pressure at school and wasn't going to the party I wanted to go - instead I was going out with my family. A guy called and said, in effect, that I was \nice\"" and he liked me. Hence the emotional joy."""
joy,I met my present boyfriend on a boat trip to England.  We had said that we would call each other when we got back to Sweden (we were not going to the same town in England).  As soon as I walked in he called from England as he could not wait till he came home.
joy,When I got my B.A degree with first class.
joy,When I saw my name in the newspaper and I knew that I entered at the University.
joy,"For the watching world , she smiled and laughed , seeming perfectly delighted with her husband and newfound status . "
joy," Yes , I can see . The summer heat is over , and the winter cold is still far away . "
joy," Yes , it ’ s exciting . This month we are doing crossword puzzles . "
joy,"When my lover and I felt like we had gone full circle. And our relationship was new, fresh, vital etc. once again."
joy,I was accepted by the Chinese university.
joy,"However , I thought you might share my amusement at the thought of baked beans at a low tension ! "
joy, This is a really great place to watch a baseball game . 
joy,I was for the first time on a brigade this year. At that time my sister was to bear a child. I was mad with joy when I opened the telegram from my parents and learned I had a nephew.
joy,When the church choir came one Sunday after being away for some weeks.
joy,Said his co-boss Curbishley : ` I was a bit disappointed when Lennie Lawrence at Middlesbrough didn't come up with the price we 'd fixed but I 'm happy the lad is still here . 
joy,"Mrs Thatcher has mastered the sound-bite , to be repeated at intervals like a mantra : ` So very pleased with how it 's going . "" "
joy,"I'm not afraid of tomorrow, for I have seen yesterday and I love today Onwards and upwards!"
joy,The feeling of joy when again I had confessed my sin and experienced God's forgiving grace and cleansing power - total enlightenment and freedome - bliss.
joy,When my sister - after a history of one abortion and one stillbirth - gave birth to a perfectly healty boy.
joy,A close married friend has just had his first child.
joy,I phoned a friend of mine to ask her for news about the marks in an exam.  She told me that I had passed.
joy," Well , I wish you luck here . "
joy, I'm an engineer at IBM . 
joy,"I had a singing-lesson, but I was not very good. The last exercise was singing scales. I did that very well and my teacher seemed satisfied."
joy,Receiving my result slip (pass) on my birthday.
joy," Thank you , I just tried my best . I am very happy to know you like it . "
joy," All right , sir . May I have your driver's license ? "
joy,"Receiving notification that I had made a successful application to the Speech Therapy course at Uni, gave me a very good feelig of achievment and joy."
joy,When I heard my name being announced on the radio that I had been successful in an interview for admittance for a medical Assistant training course. I was really happy and I enjoyed myself by dancing to music from the Radio cassette.
joy, I'm from Shanghai . And you ? 
joy,When I was selected to study here at university.
joy,The excited smile on her face told Ingrid that the girl was enjoying herself . 
joy, Please do that . I can't wait to come back again . The performance must be really amazing . 
joy,"I remembered his amusement about such underwear on his first evening at Sleet , how he subsided into laughter , infectious to everyone but me . "
joy,Got a present from my friend for my birthday.
joy,"When a study tour got confirmed, I was happy all the time till    the tour began."
joy, My first grandchild . 
joy,Reunion with my wife after a legal separation.
joy,"When I opened my TE Score envelope, and saw I got into Physiotherapy."
joy,"In a day when at work, in school, and relationships came out as I wanted, and I was recognized in my work."
joy,The army hadn't been too pleased about that little episode either . 
joy,When I passed an exam.
joy," Yeah , it reminds you why they say baseball is America ’ s favorite pastime . "
joy," Oh , that's exciting . What does this guy look like ? Is he hot ? "
joy," Come on , don ’ t flatter me anymore . I took the job because I love being challenged . But I can ’ t get this turned around without the support from you people . "
joy, I hear the beaches in Thailand are beautiful . 
joy,I was seriously injured in a road accident. The very first steps I took with only one crutch to support me I felt so good. I enjoy being alive.
joy,Robyn was almost ill with excitement and outrage . 
joy,When I passed the driving test (on the second try).
joy,The day I got a telegram telling me that I had been selected for a B.A at university.  I felt happy because I had not expected to be selected.
joy,After the funeral of an acquaintance I felt very depressed. That feeling turned into joy when I heard that I had achieved a good grade for an examination.
joy,I 'm thrilled to see her ! 
joy, They obviously thought I was doing terribly badly at that time and were very pleased at how well they had rigged me out  until I put on the mac . 
joy,I felt happy when I learnt that I had qualified for the grade eight.
joy," Oh , thanks , professor Donald . This is really very nice of you . "
joy,"Then , as could happen with him , he felt a deep despondency replace his feeling of elation . "
joy,"From the other end of the table Ymor watched with mild amusement , occasionally feeding one of his ravens with scraps from his plate . "
joy,I 'm delighted to learn that his advice has been sought in the present enterprise . 
joy,When my application for studying the masters degree was accepted. 
joy,Selling my used car.
joy,"I was in a dancing-tavern and the atmosphere was one of waiting for the end of the world.  Suddenly people began dancing wildly, inspired by the band.  An unbelievable experience : wonderful that even Finns sometimes flare up and forget to think \what others are thinking of me\"".  It was delightful to dance to one's heart content."""
joy,Professor Winston said : ` I 'm thrilled to see them all here . 
joy, I'm so honored that you thought to ask me . 
joy,"This would normally push up her heart rate but with her pulse already racing due to the alcohol , dancing and general party excitement the increase is not as noticeable as normal . "
joy,"When after 10 months of national service I was \downgraded\"" and did not have to do the remaining 5 months."""
joy,When I got a record as a gift from a friend.
joy,"Cranston repeated , fighting hard to control the excitement in his voice . "
joy,"His delight and sense of wonder at the growth of his baby were erratic as other interests pressed , but real enough . "
joy,"Whether or not the Palace actually arranged for the drawing to be removed , there can be little doubt that they were delighted to be rid of it . "
joy,"I had a picnic with old classmates, we chatted and played games."
joy, Yes . 
joy, About 6:00 . 
joy,"When my fiancee travelled 2000 Km to visit me, and I hadn't seen her for 4 months."
joy,"I had been very weary all week - no letters, no phonecalls, no visitors and then my younger sister came with some cheese, a card and some pocket money for me; and she told me that she was working now."
joy, You are doing the waltz wonderfully well . 
joy,A friend of mine often had difficulties with her parents. Once she had a child she had a better relationship with them.
joy,"You could make a fortune , "" she said in genuine amusement . "
joy,"I sensed such a feeling when I understood I was admitted to the University. I was at home, the atmosphere was still, though I myself was full of suspense. I tried to do different things. When the telephone rang and...! Yes, of course there were other situations when I felt a similar feeling but I was unmindful of them."
joy,I felt very happy when I was accepted at university for my studies.  I had not expected this as I had been ill during the exams.
joy,When I got accepted to CAL.
joy,"` They are naturally excited about getting the championship back after 33 years , "" he said . "
joy,When I got myself the kind of girlfriend I had been hunting for a long time.
joy,When I told my girlfriend a joke openly and frankly.
joy,"` Well , he was pleased when you agreed to this . "
joy,Article published.
joy,As I set off I had a fleeting glimpse of the leer of pure delight on Simkin 's face . 
joy,When I passed an exam.
joy,"When I stood first in the B.A exams.  Earlier I had heard of these boys and girls who were toppers, but when I first heard of me having topped I could not believe it."
joy, Ok . Take care . Have a nice journey . 
joy, You're dancing so well . 
joy, great . I ’ m looking forward to it . 
joy,On my birthday when several good friends came to visit me.
joy,When I was making music together with my friend. It sounded very good and we were very satisfied.
joy,I received a letter from a friend whom I was missing
joy,When I heard that I had been selected for the university.
joy,The birth of my first child.
joy," No , thank you . "
joy,When my children were born.
joy,"At a success of mine, at a real achievement."
joy,"When I was 17, I had a mystic vision. I melted into a dazzling light, which omitted perfect love. The physical experience became unimportant, I heard or saw the words overcome egotism. The feeling of joy remained for month after that experience."""
joy,I passed my MCE Examination. at first I was worried but when I heard my name I had joy in my heart and I arranged for a trip to attend a wedding ceremony.
joy,I received money from my father at a time when I was completely broken.
joy,Yesterday when I received a B on a history midterm. I felt overjoyed after having received C's previously.
joy, I heard it ’ s a very good movie . 
joy,` His gratification was almost unbounded when on arriving at the Belts of the Murray he found not only numerous new Species but new forms of Birds . 
joy, excellent ! That sounds like a plan . 
joy," You must have been prepared for a long time . Some statistics in this presentation are not easy to find , right ? "
joy," Maybe so , but do you have any idea how much this one is worth ? "
joy,"As Christmas approached , the excitement of preparation began to get through to her . "
joy, Oh ! That's much hetter than I did . 
joy,I passed an exam which I thought I had failed.
joy,When planning to marry.
joy,"` I 'm delighted they left you the house , "" Julia told Margaret . "
joy,"After watching the 49ers lose game after game, year after year, I was finally rewarded with a Super Bowl victory which made me extremely happy."
joy," Linda , thank you for this wonderful Christmas dinner . I really enjoyed it . "
joy,Finding out that I can go to your English lectures.
joy,My girlfriend gave me some feed-back and I understood that it meant that our relationship was about to turn even closer.
joy, Me too . Please write to me as soon as you get Boston . 
joy,"Not so , according to elated opponents of nuclear power . "
joy,When I was offered a place in the university as a full time student.
joy, Of course I should have ! You certainly deserve them ! You put up with all of us . 
joy,"However , in 1878 , deaf education in Greenock faced a crisis because there was no-one able to continue to teach the children , and one parent was not happy about his child being taught in sign language . "
joy," Yeah , I was really struggling whether I should give you this nice little car . It was the last one they had and I really like it so much myself . "
joy," Thank you , I will . Hope to see you again next year . "
joy,"When I was in Form 4, at Secondary School, I was elected as a school Library Assistant and also the leader of Catholic Students, so I felt very joyous."
joy,"I felt glad to live again when I went to a meeting about the \Knowledge\"". There are 4 techniques of meditation that connect you with the essence of the human being."""
joy," Yes , next March . "
joy," Yes , I think you ’ re right . I ’ m thinking about having a child , but not just yet . "
joy, I think you can go to visit the museum . It's worth seeing . You can go to the square some other time . 
joy,"There were amused smiles , but they did not know at all why Alain had done that . "
joy, I'm standing in front of an exquisite work of art ! 
joy, You're lucky ! 
joy,After making an effort to enter at University I found a course and a school of higher education which were compatible with my experience and potentiality.
joy, Look behind us at the mountains ! They're reflecting pink ! 
joy, You're welcome . Did you have a good time on this vacation ? 
joy,Talking with a nice girl.
joy," Congratulations , I hope everything works out . "
joy,When  fell in love with my present girlfriend.
joy,"My friend had organized a birthday party for me secretly, I was very happy not so much for the presents but because they seemed to care for me."
joy,"When I began dansing, the teacher came and told me that I was very good and would soon get into the ballet academy. "
joy," Oh , hi ! I'm Barbara Johnson . Nice to meet you . "
joy,"I had stayed for months without seeing mother because our holidays were short and my home is far. Some times, mother came to see me at school, I was very joyful, and I didn't want her to go."
joy,He had seen beyond the excitement of being approached for his first book ; he already visualised it on the bookshelves ! 
joy,Getting the top price in the football pools.
joy, Good idea . Can I bring some music from that period too ? 
joy,When I saw that I had passed an exam.  It was the last chance and there was a lot at stake.
joy,"Day before yesterday my mother bought me a new pair of shoes, without my having asked for them.  She told me that when she saw the pair of shoes she felt like buying them for me.  I really liked the shoes and they made me feel that my mother cares for me."
joy, I can't believe they would play so good . 
joy,When my affairs with the girl I love settled positively.
joy,"` They take young grandpas , "" said Linda , amazed and overjoyed he 'd had the idea for himself and still not able to get over her daughter 's news . "
joy,I'm glad when I have good relations with my colleagues and most of all when we are at a party.
joy,"I was in a restaurant with my boyfriend when I saw my best female friend after not seeing her for two weeks.  We rejoyced, hugged and had a long talk."
joy,"And I 'm really excited about it and there 's lots of interest , I think this places are taken up already . "
joy,When I got my drivers licence.
joy,"After a busy day I went back to my hostel.  I closed the door and had a drink, then I read my favourite book on the bed.  Suddenly I felt peace and joy."
joy,A boy I had been admiring so much asked me to go out with him.
joy,When I was selected at TISS X.
joy,George drove past and felt a terrible anger replace his elation . 
joy," I'd be delighted to , John . Saturday did you say ? "
joy,"She was interrupted by another hoarse , gleeful chuckle . "
joy,"He was gleeful about the idea of a Faber ` Vaudeville "" production in 1929 where he starred as a baritone singing Bolovian Ballads and a song about a blue baboon . "
joy," Yes , you have many opportunities to grow in this company as long as you do well . "
joy,"She cackled , delighted with the queasy mixture on the plate , hot brown coffee lapping at the pale wedge of sugared pastry . "
joy,Advertisers said they were delighted to see many of their proposals reflected in the Government 's approach . 
joy,"But Matta was gazing at him , and his grin was wider , more gleeful . "
joy,"During the Christmas holidays, I met some of my old friends, after not having seen them for six months."
joy,Seb reached Burford in a state of high excitement only to find that Superintending Constable Aplin was in London . 
joy,Benjamin nodded and stared where an ostler was trying to calm an excited horse . 
joy, You ’ re right . I would have to travel to the city at least once a week to go shopping and see friends . I would hate living in the country ! 
joy,Before Christmas I got to know a girl but our relationship could not consolidate before the holiday. Therefore it was a big surprise to get a carefully hand-made present from her. - Our relationship grew closer.
joy,"The children were watching TV peacefully , but Annie saw her as she bobbed her head around the door , gave a pleased gurgle and started to scramble down . "
joy, Thank you . So what do you think ? Would we have a good time ? 
joy,"You 're pleased about his engagement -- he told me that some time ago -- and you 've as good as admitted it tonight . "" "
joy,The birth of my child.
joy, That ’ s fantastic . Thank you . 
joy,"A meeting with the family and the friends I felt dear and loved, sharing the gladness of being together at a birthday."
joy,My boyfriend made me a proposal.
joy," Well , thanks for the suggestions . "
joy,"She supposed she ought to feel apprehensive , but she felt only deep delight , and it seemed the most natural thing in the world to be making her way through the moonlight to Raynor . "
joy,Our only elder sister got married and started having pains in her abdomen and she was told that she could not have children. To our suprise she had a baby 2 months back.
joy,I received the message that I'd been accepted at the school where I really wanted to go.
joy," In the evening , we just sit and talk over dinner . But on the weekend , we try to go out to the beach or hit a nice restaurant , or go to a nice cafe . "
joy,Relating to my closest family.
joy, Two weeks 
joy," Sounds great to me ! If they are willing , we could ask them to go dancing with us.That is excellent exercise and fun , too . "
joy,"The three of them started walking , followed by the excited crowd . "
joy,How about going to hear a country-and-western singer tonight ? 
joy, My pleasure . 
joy,When I was notified that I had been accepted as a Psychology student.
joy,The London Irish Women 's Centre are pleased to announce that the Irish language classes for adults will continue with Siobhan Ni Neill on Fridays from 10.30 am to 12.30 starting on Feb 7 . 
joy,"I 'm absolutely delighted that we achieved what we set out to do at the beginning of the week , which was to ensure that the Ryder Cup stayed on this side of the Atlantic . "
joy,"I wrote a difficult Exam at one time while in my Secodary School. When the results were announced on the radio, I came second out of 80 students hence I felt joy."
joy,"Expressing his delight at being appointed , he said : ` This is the one job I had hoped for . "" "
joy, It's fun . 
joy,Getting a phone call from a very old friend.
joy, Sure . So what about you ? Do you have any hobbies ? 
joy,My last genetics midterm - a decent grade.
joy,"` How pleased your uncle will be , "" said Finn , loitering for hot shaving water . "
joy,When I met my girlfriend - I had not counted on that.
joy,"I do feel like a trip to Florida on such a gloomy day in New York , to enjoy the sunshine while lying on the beaches of Florida . "
joy, So am I going to see you at the party ? 
joy,Got through first semester University.
joy, We should come here more often . 
joy,"He was a professional musician now , still sensitive and happy doing something he loved . "
joy, I enjoy oil painting . I learned it in one of my extra classes in college . 
joy,"When my daughter gave her solo dance performance in Poona and there was a big applause, I was overjoyed."
joy, Thanks . I just got back from summer camp . 
joy,When I qualified for form I.  I was one of the three pupils who qualified for form I that year.
joy,"For a girl brought up in a Christian Science home there was a certain frightening kind of excitement about medicine , like drink for a teetotaller ; but otherwise she found the work harrowing and repellent . "
joy,When I was accepted for my third year (G-10) at my former secondary school.
joy, Thank you . I begin to like English even when I was a child . 
joy,"She was pleased at how low her voice was , how steady . "
joy,I received an unexpected B+ on an engineering midterm. I did not study nearly as much as I should have and it was a difficult test.
joy,"I met a dear friend of mine after a long time.  I expressed my feelings in our own usual way, by mutual scolding and abusing (with complete understanding) and by touching, patting and taking the hand of the other person, etc..."
joy," I was in a comfortable place , so really , it ’ s no problem . I am happy to see you . Did the rain hold you up long ? "
joy,I 'm delighted that you 've been able to come along at such short notice . 
joy,He 's just happy to get on with it . 
joy,When I was selected to the university of Zambia.
joy,I am pleased that they have responded very positively . 
joy,"I feel like going for a drink , it's been a long day . "
joy,I enjoyed his excitement with politics . 
joy,When I was admitted to the University.
joy, Yes . How about you ? 
joy, It is such a nice place . 
joy," OK , they begin to register . "
joy,The weather in Beijing is just beautiful ! 
joy," Well , children usually resemble their parents . "
joy,"When I heard that a close relative of mine had given birth at a very young age, in a very remote area and had had very few problems."
joy,Landlords were not pleased to find that their apartment blocks had overnight become the property of the tenants . 
joy,"\Boy, you have been admitted to the medicine school and your uncle is coming back fron Canada next week,\"" my father told me and it was a happy moment."""
joy,When I was selected to come here.
joy,I felt joy when I passed my Malawi School Certificate of Education.
joy," Yeah ! Where there is a will , there is a way . "
joy,My father promoted to be a professor.
joy,Come on in . I am so glad you are here . We have been expecting you . 
joy," Ha , yes , brilliant ! "
joy,"I 'm always happy when I 'm wearing trousers and a jacket that covers my bum ! "" "
joy,Got in touch with earlier friends after a long absence.
joy," Well , that sounds like it would be OK . Just be careful . "
joy,Had a nice letter from my close friend.
joy,"`` We feel at this point actually quite exhilarated , '' said Nicola McIntyre of San Francisco ."
joy,You are afraid and full of excitement at thoughts of what you might find . 
joy,So we 're quite excited about it and also it 's quite a major problem . 
joy,"Just like trippers heading for the Isle of Wight , they had packed their picnic baskets and sat chatting on deck as their excited children played . "
joy,When they told me that I had been admitted to the faculty of medicine.
joy,When I entered University.
joy,I can see you 're pleased with yourself ` 
joy,"The day I received the key of my apartment and we could enter in it, for my fianceand I had bought it yet in plans, and it seemed to us that this was almost impossible to happen."
joy,When I attended my cousin's 31st birthday.
joy,When I was admitted to the Higher Institute.
joy,When the parents of my girlfriend gave permission to spend our holiday together.
joy, That's my favorite . 
joy, All right . Say cheese ! 
joy, Sure . Where shall I meet you ? 
joy,Do you want to go to the beach tonight ? 
joy,Hearing my girlfriend accept my offer of marriage.
joy,My neighbour was not able to set his car in motion because it had snowed heavily. I helped him - he was thankful and invited me.
joy,The begining of my relations with my current girlfriend.
joy,"In the underground's escalator, a youngish bum asked me for money.  Although I did not give him anything, the fellow told me that I was really good-looking.  A man who was in front of me also turned to look at me."
joy,"Somehow she rose over her excitement , though , and concentrated all she could on the task at hand . "
joy,Receiving a much wanted letter from a very good friend who lives abroad.
joy,I got a fairly large amount of my taxes back.
joy,His amusement at the scene was rekindled . 
joy,When my older sister told us that she was thinking of joining the rest of the family for the winter sports holiday.
joy,When my father bought me a suit.
joy,"Elizabeth cast one happy glance at the dawning delight on the other two faces , and continued with the joyful work . "
joy,It was in December last year that I was chosen to come to this Institution to study as a Medical Assistant.
joy,When I was selected for the university.
joy,"Even falling asleep as he was , McLeish was amused at Bruce Davidson 's hopeful , proprietorial air . "
joy,My sister and brother in law returned from Sri Lanka where they adopted a child. I went to pick them up at the airport.
joy,I felt it when I received a letter telling that I had been classified in a national concourse of p... I felt happy and vanity about it.
joy,"He seemed pleased to remind us of yet more evidence of Bouilland 's humming modernity , and took us out into the sun again . "
joy,When I got a message that I was employed as a nurse at a kindergarten.
joy,After 10 days of hard work and having suffered many changes I passed my last exam.
joy, I couldn't agree with you more . 
joy,"When I dived among sharks and the brightly coloured fish on the outer reef of Tvavni, Fidgi."
joy,"In 1980 when I was in the 12th standard, we had arranged a small picnic in Kandala.  One of my closest friends wrote a small and cute poem for me, which expressed the feeling of closeness we had for each other.  I was very thrilled and I can still remember it."
joy, That's great . What's on tonight ? 
joy,I won a sport contest.
joy, ok ! I ’ ll bring one to you next time . 
joy,I have tickets to The Phantom of the Opera on Friday night . Would you like to go ? 
joy,When I passed successive exams to enter the school of medicine.
joy,China winning the Asian Olympic games.
joy,"But do I take delight in pushing you down , making you worse ? "
joy,When I heard that I had passed my final examination at school (with success).
joy,Once a week I work as a volunteer in a biologic garden. this work in the garden and the contact with other volunteers filled me with joy. They also gave me support after I failed passing my driver's test.
joy, It was a great idea to spend a day watching a game . 
joy, Do you want to borrow my coat ? I have a black coat that would look smashing on you . 
joy, That's really interesting . 
joy,"Good morning , Jim ! "
joy,"This was when the girl I was in love with accepted my proposal and everything went smoothly, just as I had wanted it to.  It was contrary to my previous feelings of uncertainty about her response."
joy," Yeah , it ’ s been ages ! So how have you been ? "
joy, I like the way that the gifts I get increasingly more lavish . 
joy,` We are not happy that the group is meeting Sinn Fein and will demand an explanation from the Consulate . 
joy, Look at that big tree over there . 
joy, That's good . Do you live near here ? 
joy,When I took my entrance exams successfully and also when I got my school leaving certificate because the delivering ceremony was extremely official.
joy,"Hey , Mark , long time no see . "
joy,"` Can I help you ? "" she asked , trying not to let him see the amusement in her blue eyes . "
joy,That was what I felt when I was finally accepted in the Bulgarian Conservatory after I had applied a couple of years.
joy,Finding out that the person I love understands me.
joy,"Griffin Moss is a contented artist until he receives an enigmatic note from Sabine Strohem , a stranger from a South Pacific island . "
joy,The concert was really great . 
joy,Finding out that I am not ill (not seriously).
joy, Are you serious ? That will be wonderful ! 
joy,"But when he stepped up on to the conductor 's rostrum for the opening production of a new season , he was -- every time -- filled with a sense of sheer elation . "
joy,Waking in morning (early morning) and having whole day to myself.
joy," I forgot what I put up with . In that case , I do deserve these flowers . "
joy,He hadn't sounded very pleased about something -- that made two of them . 
joy, Thank you . I am very excited . 
joy,When I was admitted to a certain school as a student.
joy,It was when I was allowed to take my wife away from her parents after being refused for three times on grounds that she should first write her examination.
joy,After a weekend at a seminar I saw my husband again. I hurried home hoping he would be there. We embraced - I enjoyed feeling his body.
joy,"When after an overwhelming anxiety and enquiry, I understood something about why I exist and what my task in life is."
joy, My pleasure . Have you seen the movie yet ? 
joy, Good bye . 
joy," I've seen it so many times in books , but I never imagined I'd get to see it in person . "
joy,"Being reunited with my family after not having seen them for 5 years, at the airport. Sheer elation at getting through the \paper work\"" collecting bags and the anticipation of coming through the customs gate."""
joy,When I learnt that I could do further studies at the Chinese university.
joy,Being asked to go out by someone I care. 
joy,When I drove partially across the country with my father. We stopped in a few towns and stayed overnight in motels. The joy I got was from the feedom I felt and the real beauty of the country.
joy,"During his fishing time though it was sheer delight for him , his boys were always ready and willing to go to sea , bother U-boats etc ! "
joy," Well , the life style is much more relaxed than here in the city . And the seafood is tastier ! "
joy,Doing well in the exam.
joy,"When my father managed to begin a \new life\"" after the divorce from my mother; resulting in a new little sister for me."""
joy,Jenny sat with a contented smile on her face during this interchange while mother repressed her irritation and anger with her husband 's remarks . 
joy, I'm not flattering you.You ' re full of energy every day . 
joy,"Overjoyed at the prospect , she found it difficult to conceal her excitement from those around her . "
joy,"A person with whom I had been on bad terms, gave me a present. We became reconciled."
joy,When I thought that my high school love and I had a mutual emotion.
joy,The day I learnt that I had been admitted to the university.
joy, Yes.You look very smart today . 
joy,When I heard that I had passed Primary School Leaving Certificate and was selected to go for Secondary education.
joy, Yes . I ’ Ve won the first prize in the math contest . 
joy, Thank you ! 
joy,When I was with someone I love.
joy,"` In my youth "" , says Baxter , ` I was quickly past my fundamentals and was running up into a multitude of controversies , and greatly delighted with metaphysical and scholastic writings . "" "
joy, I love this art exhibition ! 
joy," Well , such things are just unavoidable in a great metropolis like Beijing . I think a still more desirable benefit is psychological . Bicycling home after work can help release your stress . Life in the offices is miserable . You just sit there in a daze , gazing at the monitor and dealing with files and documents . Why don't you give a full play to your energy after work ? Enjoy the speed on the road . Just think , you are flashing past the poles with your own energy . How great ! "
joy,"That was soon after the results of the interview which nearly 9,000 people attended in all the three regions of Malawi. My joy came after hearing on the radio that I was one of the people selected to undergo the Medical Assistant training at the L.S.H.S."
joy,Finding out I was chosen for the English lectures.
joy,"Getting my kitten, found at work several years ago, taking him home in a box on my motorbike, showing it to my defacto."
joy,"And , remember , as with all our offers , we guarantee to refund your money if you 're not delighted with your purchase . "
joy,"wow, thats amazing, i am happy for you :)"
joy, That's wonderful ! 
joy," Yes , actually it ’ s my second visit . I was there last October . "
joy,"` Estelle 's delight in Thomas made your mother very happy , "" Ashley recalled , her head resting against his chest . "
joy, I really enjoy the beach in the summer . 
joy,I was happy to hear that my sister had won a prize at running competition.
joy,"To be able to prepare myself better for an important examination, I did not spend the nitht with my girl-friend but in the students' hostel. I had not done that for months. The day when I had the exam, somebody knocked at my door at seven o'clock in the morning. My girl-friend who likes sleeping late, had come to be able to be with me."
joy,My son was registered to get admission in grade one of the         primary school.  The chances of him getting a place there was 1/10.  Two weeks later I was informed that he had been enrolled.
joy," Sure , a promise is a promise . "
joy,Wow ! I can't believe I'm standing here ! 
joy,"Spending the nitht with close friends, after being away (out of Nijmegen) for a while."
joy,First public speaking.
joy, There is nothing good at the moment.Let ' s do something different.Would you like to go to a concert ? 
joy,Being invited out by a person I wished to get closer to. He telephoned and invited me to go out with him the next night.
joy,Guy 's mouth kicked up at one corner in a wryly amused smile . 
joy,I was filled with joy when I heard that I had been selected for a University course.
joy,When I was told that they had got tickets for me for a film marathon I wanted to see.
joy, Yes . I like cooking very much . I got this hobby when I was 12 years sold . 
joy," Sure , that would be great . I'll bring the wine . "
joy, I want to try something exciting . 
joy, That sounds so interesting . I wish I learned a hobby . 
joy,I like this :-) I love today
joy,"I couldn't wait for the pictures to come out , I was so excited to see them . "
joy," Yes , he does have Richard ’ s eyes . The baby even looks like you than Richard does . "
joy,But he was sniffily dismayed at their delight in consumerism and sheep-like attitude to the reactionary rubbish in the papers . 
joy,"With a wide , delighted smile , because she hadn't really expected ever to see him again , she teased , ` Are you following me ? "" "
joy," I would love to hear the birds singing and feel the fresh breeze on my face . When the wind blows in the city , you get dust in your mouth and in your eyes . "
joy,"Salesmen were still tramping the aisles of the carriages , shouting over the excited chatter of the crowd , the squawking of chickens and bleating of goats . "
joy,The very idea is preposterous and I was overjoyed to see that you believed me . 
joy,The participants in folk dance can and certainly do show elation . 
joy, Thank you . 
joy,When I learnt that I had been accepted at the medical school.
joy,When I found our my mother didn't have cancer.
joy,Her excitement shone in her eyes as she showed him her sketches . 
joy,When I had my children.
joy,The day I got a letter from the U.G.C informing me that I had been awarded the junior research fellowship.
joy,I preached to a F.3 students in a gospel camp.  They thus knew more about God and made up their minds to believe in Jesus.
joy,"My 21st birthday celebration, when I cut the cake and received the presents."
joy, That's a great idea . It's the best season for tourists in Florida . You can also get a good sun-tan there . 
joy,I felt joy when my boyfriend proposed to me in marriage.
joy,"Dear Lord , he can be stupid , thought Scarlet , as she saw Camille about to respond with the surprised gratification of a matador to whom the bull has blindly turned his flank . "
joy,"It ’ s so relaxing , taking a walk in the country . The air is so fresh and clean . "
joy,When my elder sister had a baby girl.  She was the first girl in the family after 19 years of baby boys.
joy,When I discovered that I and my friend would be licensed at the first call. This emotion was accompanied by a great relief. It was the coronation of a year of sacrifice and extrene discipline.
joy,"I thought that I had failed an examination, but when I was informed about the mark, I saw that I had passed it."
joy,Do you have a delight in animals and skill in their management ? 
joy," Wow , that does sound like it's going to be fun . "
joy, You ’ re right . 
joy,"I was sitting for an exam in biochemistry, I was very excited because it was a supplementary examination. I passed the exam very well and was glad because I recovered my selfconfidence."
joy, When did you learn to dance ? 
joy,When I had a good result in the certificate examination.
joy,Guinness is particularly pleased that its own employees can participate in these programmes through matched giving schemes . 
joy,"No speeches have yet been greeted with ecstatic cries of ` author , author "" -- probably because Denis Healey is not there -- but the clash of rival socialist philosophies is no less cacaphonous . "
joy,His delight first makes itself evident during his solo for Lise even though technical mistakes keep on happening . 
