Emotion,Text
joy,"Delighted at having gained his complete attention , Lori squirmed in her seat . "
joy,When my boyfriend and I experience something nice or when we have made a nice walk together.
joy,I made dinner for some friends and they appreciated it very much.
joy, Last night 
joy,"She was really pleased when she came back and found him fighting fit , even though he was still using one wing as a crutch to support his crooked leg . "
joy,The time when my sister had her first baby I was so happy and joyous because she stayed for two days after marriage before she had a child.
joy,I felt joy when I was admitted to the Higher Agricultural Institute.
joy,"Elizabeth 's face lit up , as she told him of Martha 's excitement over the clothes sent by Tamar . "
joy,Have you seen that house ? 
joy,A friend came to tell me that her father invited me to go on holiday with them in Benidorm otherwise I could not afford to go on holiday.
joy,"A friend of mine that is abroad undertook recently an axam to enter on University in Dallas, and was approved."
joy,She washed the floor thorough and was pleased she had done so . 
joy,"Her elation took her into her clothes , back to the kitchen to leave Phoebe a scrawled memo , and out of the front door . "
joy, Good.So we don't have to work.How nice ! 
joy,When I was accepted as a student.
joy," Yeah , there isn ’ t a bad seat in the place . "
joy," OK , Mum . I'll invite my friends home . "
joy,When I received a letter of acceptance to CAL.
joy,Good dinner on the National Day.
joy,"I feel excited when I come up with something that I can have Jack to help me with , I 'm always ready to hear what he has . "
joy,"When I got a first class in the twelveth standard exams, I was very surprised and happy and I had a very good time with my friends."
joy,When I passed the driving test after three failures.
joy, I love stir fry crispy bitesize vegetables covered in a mixture of soy sauce and oyster sauce . Wilted greens and fresh bean sprouts . Throw in some onion and garlic and ginger ! Mmm ! Mmm ! It ’ s almost lunchtime . I would die for a plate of stir fry right now ! 
joy,"When my nephew was born. The birth was hard, it was a big baby."
joy,` The problems start when he becomes more excited and frisky than usual . 
joy,When my favourite football team made a goal and was about to win the Cup of England.
joy,"One evening, I was with a group of friends having a talk.  There was a very trustful and joyful atmosphere."
joy, Sure . Which button do I press to shoot ? 
joy,"Eating biscuits and drinking Milo (Chocolate energy drink made with milk and usually drunk warm) with my friend at College. We get on really well, don't withold any feelings about each other's friends and are pretty good at cheering each other up when we are homesick."
joy,Contented workers are more likely to be profitable . 
joy,"At that stage , Sunderland were good value for the lead and Mr Crosby must have been a contented man . "
joy," A lot . I probably got to moonlight for the rest of my life , but so what , it ’ s worth it . Come on , get in . Let ’ s take a drive . "
joy,I felt thrilled to be back in Abyssinia and stared entranced at the arid landscape of the Danakil desert . 
joy,I learnt from the newspaper that I had been accepted at the Chinese university of H.K.  It was 7 o'clock in the morning.  Later I told my family and relatives about it and had tea with them very joyfully.
joy,Found out that me and my best friend are both chosen for the English lectures.
joy," Oh , good . If you could come around six thirty or seven o'clock , that would give us some time to chat a whit over a glass of wine before dinner . "
joy,"A friend said : ` Joan is thrilled Katy has found such a nice chap . "" "
joy," This is interesting , Ms.Parker . "
joy,"An ex-colleague asked me if I was interested in working in their accounts bureau.  They needed \clever people\"" and he had \""immediately thought of me.\"""""
joy,When I passed the grade 7 exam.
joy,I was happy when I understood that the girl I liked was in love with me.
joy,Looking down at the dead man Wycliffe felt guilty because he was experiencing a sense of mild elation . 
joy,Within the next few months -- and long before the next election -- they will have to settle these questions or see the spectre of the Winter of Discontent raised to haunt them by gleeful Conservative politicians . 
joy,When I gave birth to my son and saw that he was alive and that I had managed it well.  He was born a month too early with a malfunctioning lung.  This happened a year ago.
joy, Let's get a soft drink . 
joy,I was very happy when I passed the B.A with first class marks.
joy,I sensed this feeling when I passed successfully the second tour of a competition.
joy, Thank you . But I don't think I'll bother . 
joy, Sounds nice . 
joy,"Hi , Mary , long time no see . "
joy,"Hi , Mr . Wang . Do you feel like going boating with me ? "
joy,When my son was born.
joy," I ’ m looking at my horoscope for this month ! My outlook is very positive . It says that I should take a vacation to someplace exotic , and that I will have a passionate summer fling ! "
joy, See you on Moday . Have a great weekend . 
joy," I'm pretty sure I'll be all right . In fact , I'd be delighted to come over and celebrate your birthday with you . What time are you planning to start ? "
joy,When I had my first boyfriend.
joy, It's very nice . I haven't heard live music in a while . This is fun . 
joy,I came across a friend with whom I had lost touch for a long time.
joy,Your brand new car is so excellent . I like it very much . 
joy,"When I passed the last exam, which I had doudts about."
joy,After my final examination at school I was glad that the examination was over and that I had passed it.
joy, Thank you.You ' re partial . 
joy,"When I received my report card in C.O.U.  I was afraid of obtaining low marks, but they were much higher than expected.  "
joy,"Doisneau is a small , bird-like man with mischievous eyes and a gleeful laugh . "
joy,"Even my father wasn't too pleased about continually having to clean his porch roof , which our residents had covered in droppings and other nest debris . "
joy,Third highest grade in the class and the best answer given for one question (the question was graded by the professor and he indicated he liked my answer).
joy,"Smiling across the room at Laura 's tall , slender figure , she added , ` Besides , everyone in your office was so pleased at your promotion . "
joy," That's ok , keep going , you ’ re moving ahead by leaps and bounds . Watch your dynamics ! Keep your elbows lifted . Remember to stroke the keys , don ’ t pound . That ’ s better ! Remember that as a pianist or any "
joy, Sounds good . What do we need to bring ? 
joy,The delight at being finally united with Joan was tempered by a feeling of discomfort about Ronnie Leahy . 
joy,"I went shopping with my parents - my father payed everything for me, I was very glad."
joy, I'm sure you'll have a good time . 
joy, really ? It sounds interesting . 
joy,When I get a hug from someone I love.
joy,"We were pleased to see the Canadians do so well in the World Cup after they had beaten us over there "" ! "
joy, Great . 
joy,Getting a letter from a friend who did not write for a long time.
joy,"I had a summer job in Sweden, and my boyfriend came to meet me on my birthday."
joy,"I was spending the week-end with some friends.  We were waiting for another friend and we went to the meet him at the bus stop, a  woman we met there told us that the coach had already left.  I was afraid that I would not see my friend, but at last we found him."
joy,My friend Jean is very beautiful . 
joy,My class winning against another class in a football match.
joy,A friend of mine travelled very far. I miss her but feel joy too because fer life is taking the right direction as she wants. So I feel joy for her mainly.
joy,When I was selected to a University College of Nursing.
joy,"When I was accepted as a student at the college, not having thought it possible."
joy,"I received a wedding invitation from an ex-flatmate, enclosed was a small note that overcame a lot of the differences that had arisen between us due to the circumstances in which she left the flat."
joy," Well , have a great time ! "
joy,"Ralf the pedlar stood in the centre of the drawbridge , a pleased smile stretching from ear to ear . "
joy,"On the cliff by the sea, the silence and the sudden voice of a bird.(swans of the bay)"
joy,"When, for example, I was in my eleventh school year and I learned I had been classed for the Bulgarian Language and Literature National Olympiad."
joy,They were delighted with the turnout of spectators and the general organisations by local authorities . 
joy,"I am ecstatic about this , it is like winning my first cap not my 23rd . "" "
joy,Did well in an exam just before my father's birthday: the best present I can give to my father.
joy,Receiving understanding from within self of a subject I had previously wished to understand better.
joy,The day the Real Madrid team of basket ball qualified for the final at Athens.
joy,My joy knew no bounds when I was selected for a job even before having finished my studies.
joy," It's interesting , I like being an editor . "
joy," Of course , I like . "
joy, Let me see . How about 6:30 at the gate of the club ? 
joy,When a student of mine (at music) performed and played remarkably well.
joy,"In the end , the poems must be read as expressions of sheer delight in friendship . "
joy,Listening to the opening bars of Tchaikovsdy's symphony No.2 fourth movement at my sister's wedding.
joy, May I ask you for a dance ? 
joy,When my present boyfriend asked me initially to go out with him I had waited a long time for this to occur.
joy,"I ’ m so excited , mother . Oh , a new baby ! "
joy,"Perhaps only she knows the journey he has made , from the cocky Jack-the-lad who neglected the discipline of academic study for the raw excitement of Left-wing politics to the measured politician with an answer for everyone . "
joy,I stopped working (had a boring job).
joy,"When I was back home after a long time, meeting beloved people and close friends."
joy,Paddington grew more and more excited as he listened . 
joy,"I felt happy at the end of a 10 day student camp.  We had shared our hopes and aspirations and in the open situation so generated, we had made strong frienships and experienced our own worth as well.  "
joy, I understand . 
joy,"During my Summer vacations I planned a carnival for the community youth center with a few other volunteers.  I was the head of the organizors and we spent over a month planning it.  During this period we got to know and understood each other.  We discovered each others potential and we planned many interesting things for the carnival.  The day of the carnival everything was bright, the programmes went well and the attendants enjoyed it.  I felt extremely excited about it."
joy,The joy came when I first proposed a girl at Secondary School.
joy,"During my first week in Graz I met a girl who I had got to know in the train from Amsterdam to Graz. Although I had considered her very sympathetic, we had seperated without changing our adresses."
joy," Well , yes . Several colleagues from different departments helped me with that . They are very supportive . I consulted an economic expert last week . He was very kind to give valuable suggestions . "
joy, I'm from Chicago . 
joy,Getting back with my boyfriend after a year away - apart.
joy,"I was elated , excited , in another world . "
joy," OK , I'll meet you there . "
joy,One night I had a very good conversation with two friends. I then realized how worthy they were for me and how happy I was to have them as friends.
joy,This man introduced me to an agent who didn't look all that excited to see me and was only obliging a friend . 
joy,When I got a small present form a person I like very much.
joy,Now that he was committed to a course of action he felt exhilarated . 
joy,"When, after a long time of searching I got my first job."
joy,When I unexpectedly received birthday greetings from a person I like.
joy,"She gave him a quick amused glance , her head leaning back against the faded red of the alcove seat . "
joy, Take care and give my best to you parents . 
joy,"When I worked as an \au-pair-girl\"" in London, I received a call from a good friend who told me that she was in London too and wanted to see me. I was very glad - after that call and especially when I saw her."""
joy," That ’ s great , because it uses natural materials rather than ones that scientists make themselves . I prefer natural remedies to man-made ones . "
joy, You often like comparing children with their parents . 
joy,I had lost the excitement of the first Ramble to the Trossachs which had all been new territory . 
joy,"I was in the living room at home with an ex-boyfriend, it was nearly a year that we had separated, during the talk he began to remember our courting and gave me a long kiss."
joy," Oh , come on ! Failure is the mother of success . Don ’ t lose heart . I'm sure you'll succeed . "
joy,Never before had Bodmin seen so many faces  and so many happy faces all at one time ! 
joy,"When I was at school, no one thought I could pass my MCE so at the end of the year my name was announced on the radio that I had passed. I was the happiest person."
joy,"A very good friend of mine had been away for three months. When we met again, we ran up to each other and embraced."
joy,When I learnt that I had been accepted at university.
joy,"I sensed a strong feeling of joy when in the plant, at my working place, I got a message that I was admitted as full time student at the Higher Agricultural Institute."
joy, I'll pick you up around 8: 00 . 
joy,"For my part , I feel elated and close to tears . "
joy,"It was about a fortnight ago, I was declared successful in the U.G.C exam this year (only four in Bombay succeeded).  My joy knew no bounds."
joy," Ok , let's go . "
joy," Oh , thanks a lot . "
joy, Very well . If I leave I'll miss you . 
joy, I am feeling happy
joy,When my boyfriend and I made up.
joy,Bulgaria won a football match against France.
joy, I am feeling super
joy, You have a perfect taste ! 
joy,At the moment when I heard the result of an examination and it proved that I succeeded the second year of my study.
joy,"When a girl I wanted very much, said \yes\"" and fell in love with  me."""
joy,"Bang on cue , she strode out on to the stage , feeling none of the terror that had crippled her last performance , the excited cheers of the children bringing a beaming smile to her face . "
joy,` Lee and Ian have shown they have what it takes to earn first-year professional terms and I 'm delighted they 've agreed to join us . 
joy,"It is true that the wonderful advance of our people  has transformed the wilderness into a home where men and women can live comfortably , elegantly , happily , if they are of contented disposition "
joy, Thanks for the invitation . I will ! 
joy," Maybe not , thank you all the same then . "
joy,"` He didn't seem too delighted to see you , "" said Betty . "
joy, Come over and visit when you have time . 
joy, Perfect . It really hits the spot . 
joy," Yeah , I am very impressed with Tom Hanks ' performance in the movie . "
joy,When I talk to my friends.
joy,When I was selected to start Form I at Chilumba Secondary School out of the 100 pupils I was among the 4 who were successful. Family History showed that I had done better than all my brothers who had passed after repeating for several times.
joy,"When, to my surprise, I got to know about having got \very good\"" high school graduation marks."""
joy,I had a little cat which was very sick. As I liked it very much I went to a veterinary with it. He told me how to tend it and it really recovered its health. Everybody said that I had saved its life.
joy," Yeah , oh my god ! It's still there . We have our first date right on there . "
joy, Certainly . 
joy,When I got my results - I had passed the form III exams.  I had not expected to do so well.
joy," We've never sold this much before , our growth this year has been phenomenal . We have captured 8 % of the market , up from last year by 120 % . Our strategy is working ! "
joy," Oh , great ! I hope I can spend this Spring Festival with you here in Beijing . "
joy,I went home and visited with my family and friends.
joy, I know what you mean . I could use a vacation myself . 
joy,"Of all the journalists who made the pilgrimage to Dovercourt , the team from the BBC caused the greatest excitement . "
joy,Going to a concert.
joy,Joy for me is when all my family gather around home for special occasions as Christmas etc. It really gives me joy to see my family and relatives and to observe natures productivity process which have been going on for centuries.
joy, Ok . See you tomorrow . 
joy,When in an economic crisis I got an unexpected sum of money.
joy,When I was sick my husband bought me a piece of cake.
joy,"I went to fetch my girl-friend at the station. When the train arrived and I saw her descending and running up to me, I felt glad."
joy,"This happened when I was in the 10th standard.  The paddy crops were in a bad shape as it had not rained and there was no water in the well, so I was in a very sad mood.  I came to the conclusion that I would ignore the paddy field, just 12 hours after this it rained for one hour.  This was a very tense time and the rain brought me tremendous pleasure."
joy,I went to see the entrance examination results at university.  I rejoyced at my success.
joy,Our amusement at his false assumption seemed to ease the tension between us . 
joy,I was admitted to the University and a niece was born to me.
joy,Aticle published.
joy, OK . I'll try a Pinto . I want to rent a car for one week . 
joy,"Elaine exclaimed , her delight evident as she entered the open-plan living- and dining-room decorated in a fresh lemon and blue fabric which Christina had chosen . "
joy, I heard through the grapevine that your getting married . 
joy, Thanks ! These are beautiful . You shouldn't have ! 
joy,"When I knew that there were, at last, no problems in making a journey that I had been wanting to make for a long time."
joy,I felt joy when my two twin sisters were born.
joy,The day some friends of mine and I decided to go to Galicia on holiday.
joy,The computer at school had left out my name along with four others and I had no rights for one year.  So I was happy to find my name on the medical schhol list.
joy,A look of intense amusement crossed Catherine 's face . 
joy,"Re was at first pleased but soon realised that Hathor 's delight in killing might lead to the destruction of all mankind , which he had not intended . "
joy, I felt as if I had been in a different world . 
joy,"Hello , let me introduce myself . I'm your new neighbor . My name is Andy . "
joy,"There have been some most tempting glimpses of it when you have become excited about a design or angry with yourself for a failure to meet your own high standards . "" "
joy,The pretty young undergraduate felt elated . 
joy,"` Yes , yes , I did , "" she told him , feeling ridiculously pleased that he was clearly enjoying her first attempt at baking a cake . "
joy, Yes . Would you like to come here later to have a coffee ? Bring all your family . 
joy, It's hard to say . It depends . But I love the waltz . 
joy,"When I got my first unknown compound while doing my M.Sc research, I was very happy.  This is because my research was based on this type of reactions and compounds."
joy,"I was responsible for Community Programme for the last 18 months of its life , so I 'm delighted to be involved in introducing Community Action . "
joy, We can do that if you like . Maybe next weekend . 
joy,"Winning a race that I had been training for, for many weeks. (Running Race)."
joy,When I got a letter from home.
joy, Take good care of yourself . 
joy, There's no secret at all . The only thing for you to do is to practice more . You will succeed . 
joy,An invitation to spend 5 days at the seaside with all expenses paid.
joy,When I learned I was admitted to study what I wanted most - floriculture (this is a narrow specialization from the general one).
joy,I was very happy when I found out that I had passed with flying colours and that I had made it to the university.
joy,"When I hooked a girl in Kitwe.  She was very beautiful for my standards, a rare bird of this kind accepted me as a boyfriend."
joy, At the gate of the park . 
joy,Hearing Fran Wilde introduce the Bill.
joy,When I heard that I had got the best result in school and would be definately selected to the university of Zambia.
joy,"A drop of scotch during occasional periods of self-criticism helped him to become happy with himself , but most of the time he was happy anyway . "
joy,"Well , it was nice meeting you . "
joy,Blank.
joy,When my 6 month old son is happy and well.
joy,When it appeared that I was not pregnant when I was several weeks overtime.
joy,I felt joy when I came to know Christ.  That is when I became a Christian.
joy,I suppose I am happy being so ` tiny' ; it means I am able to surprise people with what is generally seen as my confident and outgoing personality . 
joy,"I 'm really happy in the group now . "" "
joy,When I was in the sauna bath.
joy," Yes , I hope we meet again . "
joy,Succeeding in helping others.
joy, Let's enter it ! 
joy,"I was travelling in the South of Brasil, near the end of the year. I was well settled with 3 friends. At the evening of 31 M., somebody, also with us, took from his purse pints of all colours, and the 4 of us, and other friends, that were at the same beach, painted each other and we went to the beach with champagne."
joy,I noticed that Meryl Streep and I had similar cheekbones and jaw structure.
joy, I'm sure he'll love the idea . Just throw yourself into it and you'll enjoy it ! 
joy,Tremayne was pink with gratification . 
joy,When my brothers had passed all of their exams and were able to  graduate from their courses.
joy, This is going to be a major production for you ! 
joy,You look pale recently . 
joy,Good news about a sick relative.
joy,Congratulations ! Mr . Stuart ! You won the city marathon . 
joy,"Went to a movie with a date, walked on the beach (in Alameda) spent some time afterwards in her apt."
joy,I was called and invited to have a talk about a job I wanted to have.
joy," Great , here are some flowers for you . I hope you like them . I was not sure if the color will suit your new apartment . "
joy,"I was very glad when I learned I was a student already. I heard about it over the phone, I didn't believe it at first."
joy,When I passed a very important exam.
joy, I can't agree more . 
joy," Maybe it's a good things . If you don't have to go to Hong Kong , you can take a break and take things easy for a while . "
joy,When I was informed that a short story I had written had been accepted for publication.
joy,I unexpectedly got a present from my father.
joy, It must be old . 
joy,He seemed happy with this . 
joy, Any time . I'm just glad I could help . 
joy,I remember being highly amused at his rendering of a young rook 's cry whilst gobbling a worm : it was perfectly true to nature  . 
joy, Then does it go well with my sweater ? 
joy,"When I got home from my job, I found a letter from the university telling me that I had been admitted to begin my studies."
joy,When my son returned from mountaineering - healthy in body and soul.
joy,The Lord is my light and salvation - Whom shall I fear? fear is Not an option! I am finally delighted and happy
joy, You'd like it . 
joy, I think that might work for me as well . 
joy,"And suddenly they found themselves talking the sort of language that all of us can understand , and they got quite excited about this . "
joy,"Temperamental differences operate once more with this new trio of junior heroes , whose elders , the three lieutenants , regard their pranks with mild amusement . "
joy,But now she looked excited . 
joy,"` I 'm delighted you 're so pleased to see me . "" "
joy,"Applause rang out , and she twirled around to acknowledge it in demure delight , clapping the barman -- and then being crushed against the ample bosom of the barman 's wife . "
joy,"When she was ecstatic , and she was often ecstatic , ecstasy flew from her face like the sun from a mirror . "
joy,"Pleasure can be no more than a gourmet 's appreciation for delicacies , whereas a happy person can readily settle for a much simpler diet . "
joy,Celebrations on the graduation day with the orchestra playing in the garden ( I am a part of this orchestra).
joy,A quarrel was followed by the decision of leaving a person close to me. Several days later my regret was great. I was beside myself. Quite unexpectedly he came and the conflict was calmly solved. I was glad at the possibility to be with him.
joy,After much trouble getting together in the first place my boyfriend and I celebrated our first anniversary.
joy,"Blake says how pleased he is with the firm 's improved performance , acknowledging the considerable efforts and progress it has made . "
joy, Tango is my favorite . Anything but hip-hop or the foxtrot . ( the music has stopped ) 
joy,Then in his foolish exhilaration he had leaped into a tree and spotted them with his binoculars . 
joy,"He laughed , showing his white , sharp teeth , pleased with his joke . "
joy,When I found out that I can travel with my best friend.
joy,"` We are delighted to help the museum extend its collection , "" said Mr Watson . "
joy, Okay . Thanks for your help . 
joy, No.thanks . I'm full . 
joy,I watched a football match with my old friend.  The performance of the team was very good and the team members were full of spirit.  The match was excellent and every time a goal was scored I felt excited.
joy," August bride . How nice ! By the way , who is going to be the matron of honor ? "
joy, I still like the olive one best . There's a tailor here who can take up the sleeves for you . 
joy,A friend of mine suggested that I become a film extra.  The idea seemed very funny to me and my reaction seemed rather outlandish to the others.
joy,"Occurs frequently. A recent experience: when going out with many friends, nice music, after the examinations, I felt so happy I could have embraced everybody."
joy,"For a few days I felt very miserable, distressed and listless, with crying fits. When this was over I felt very happy, although there was no special reason."
joy," Well , I like collecting matchbox ! I'm not sure if that counts , though . "
joy,I've been chosen to plan the next family reunion . 
joy,"Audiences were thrilled , box office cash registers jingled and careers were made . "
joy,After having considered it for hours I was able to overcome my scruples and to call a friend with whom I had fallen in love. I realized that my decision was right - and was very glad.
joy,"This happened when I went to check my first year results, I had  thought that I would fail and I found that I had a clear pass in all my courses."
joy, Look after yourself . Bye . 
joy,When I won my car. 
joy," Sounds good , when ? "
joy,I was admited to the Chinese university of Hong Kong.  The day the results were announced I looked in the newspaper and saw my candidature number.
joy," Good , happy birthday to you ! "
joy," Sure , I will . Thank you for inviting me . "
joy,He broke off as Jim Miller let go a Indian whoop of relief and delighted grins spread across the faces of everyone in the group . 
joy,Going to a friend's wedding and seeing many of my old friends whom I had known before I moved to a new district five years previously.
joy,"Welcome to my birthday party , I am so happy you can come . "
joy,"To tell you the truth , I wasn't at all pleased about Russell sitting in the same coach with us . "
joy,I started a new branch of studies after having failed a former one.  When I got back my exam papers I was very happy to know that I almost had full marks.
joy, But you agreed to go out with me at last . 
joy, The black ball has to be the final ball in the pockets . 
joy,My friend told me he really likes me.
joy, Were you ? your performance was excellent . 
joy, Sure . Now you are talking . 
joy," Well , imagine that ! How old are you ? "
joy,I was filled with joy when I heard that I had been selected to come here at Kamuzu College of Nursing.
joy,It was the weekend of my homecoming. I saw my sister for the first time in 3 months. She's my best friend and extremely close.
joy,One of the greatest joiy was when I succeded in acquiring a motorcycle through my own efforts.
joy,Returning to school and rejoining my girlfriend after 3 months of separation from summer.
joy,"Mr Mitterrand appears so delighted with the ultra courteous Edouard Balladur , that some Socialists wonder whether he has at last found the prime minister of his dreams . "
joy,When a cousin of mine was discharged from the hospital after       a long illness.  I had thought that this illness would never end.
joy, I ’ m sure I ’ ll like it here . 
joy,"Isn't this lovely weather ? Will you help me water the flowers , Jack ? "
joy,"The day I got to know that I would get a shared dwelling with my boyfriend.  My parents place was getting a little crowded with my growing bother wanting a room to himself.  I first felt doubt, then joy, but also sadness.  The feeling of joy was the strongest."
joy,Getting into this university.
joy,"When I got 21/30 points in an exam of statistics. The result was unexpected and it made me realize that statistics do not surpass my abilities, as I have sometimes thought."
joy,"When I received the result slip of the higher level examination (an university entrance exam) and saw that I had a very good possibility of being accepted into the university, I felt very excited."
joy,"I was going to my village, after having been rather oppressed in Madrid. "
joy,"I was \best man\"" at my brother's wedding a year ago."""
joy,Minton 's sober and workmanlike drawings instance his delight in registering rhythmic activity and industrial shapes . 
joy, How about a party at home ? That way we can get together and celebrate it . 
joy, Of course . But I'm afraid I'm not much of a dancer ... 
joy,"As the programme of meetings rolled on , sometimes with many presentations on the same day , Horsley was exhilarated , amazed and excited . "
joy,"Receiving a very personal letter from a lady that I like, which revealed that she was more enthusiastic about me than I had thought possible."
joy,Some time ago a close relative of mine got off cheap with the worst.
joy,"After I had had a disappointment in my private life, my friend, who studies in Vienna, came to see me spontaneously."
joy,We are very happy that the Volkswagen Tour has enabled us to welcome this renowned orchestra to the Festival for the first time . 
joy, Always . 
joy,When I found out that I had passed the last two exams by a margin of three marks.
joy,When my friend told me that he would come and meet me in a moment.
joy, Check out your mom's closet . I'll bet she still has something . 
joy,When I realized that I loved someone of the opposite sex.
joy,"When I got a stereo walkman from my father when he had finacial difficulties. I thought that although he promised to give me that present, he was not obliged to do so."
joy,What a great weekend that was ! 
joy," Pretty good , thanks . I'm going to see my uncle . "
joy,"When I achieved my first 6 at University after a long string of 3's, 4's and 5's (7 is the highest mark awarded, 3 is a conceded pass)."
joy,"The final marks were to be given in the morning.  I wanted to get there late because I was very afraid.  When I arrived there, everybody was very happy and I had also passed.  We had a wonderful time all day long."
joy,"Hi , Monica , congratulations ! Your presentation at the meeting was very successful and everyone was impressed by your speech . And it was so persuasive and I bet our clients will be convinced to invest their money in this project . You really made a big contribution to our company . "
joy,"I remember my religious experience.  During  a gospel camp, a few friends of mine decided to believe in God.  The joy that I felt at that time was more than words can express.  I blessed them and praised God in my heart."
joy,Getting into this university to do medicine.
joy,"A surge of elation rushed through his body as he read the note for the third time , unable to believe the implications of what he was reading . "
joy,"I was joyful when I received a present (2 books and a pencil) from the headmaster in standard 6 because I had passed, I became No 1 and he said I was one of the pupils who had good behaviour."
joy, Me too . I ’ ll write to you once I get settled . But I have so much to do . You might have to wait a while . But I really will write to you . I love to write letters . I think it ’ s more meaning than the emails even than the phone call . 
joy, You too.Thanks for dropping in . 
joy," OK , how about 12:30 PM ? "
joy,When I got married.
joy,"On a sailing boat at night, under a full moon, listening to Pink Floyd, drinking good wine, with good company, the boat being steered by autopilot, and a full eclipse of the moon."
joy,Lesley was totally happy about it . 
joy,When I passed the first year and so I could come back for my second year.
joy,When I spoke to my daughter and wished her luck for the examinations she was about to take.
joy, What is the weather like in Washington at this time of this year ? 
joy, So Barb ... what do you do ? 
joy,When I succeed in writing something I felt and doing it I felt well and very happy for being able to express to myself something that was suffocating me.
joy,"The sense of joy comes to me always after a period of depression, as an organic feeling for an upsurge. I don't exclude the situative feeling but in this case the reason is not in me, it's out of me."
joy, That makes sense . I think I'll do that . Thanks for all the help . 
joy,Her face lit up with a delighted smile as she gazed at an abandoned plate of half-eaten sandwiches on a nearby table . 
joy,I went to a doctor with a complaint. The doctor told me that I was completely healthy.
joy,"Nevertheless , no writer , however self-sufficient , writes without a thought of an audience , and Tolkien was happy to discover anyone who could appreciate what he was up to . "
joy,"I have been sent a Leeds United 1993-94 squad picture from the Evening Post and this now adorns my office wall , much to the amusement of my colleagues . "
joy," And I was overwhelmed by this scene , too . "
joy,When some friends of mine asked me to go camping with them for a fortnight.
joy,Ellen gave me an amused glance . 
joy, Where are you from ? 
joy,I had a friend who I didn't see for a long time. We had a relationship from much union and interaction. It was more that one year that I didn't see her. She appeared in my home and we talked.
joy,When Wayne and Sue (close friends) were announced our guardians at ther wedding.
joy,Passing a very difficult examination which I didn't expect - MCE.
joy,We grew more and more excited . 
joy,"An encounter with a man whom I love, after a very long separation."
joy,"Henry Tyler would not have described her as a happy woman , but afterward he could not say that she had seemed at all unwell . "
joy,When I obtained good marks in a subject I had failed before.
joy,"When I won the \Under 18\"" Showjumping at the Brookfield Show. The competition was very stiff and there were many riders competing."""
joy,"When I went to a job interview, I met a person who was very nice, and his attitude made me glad."
joy,"One Saturday afternoon, I deliberately dressed up nicely (I had been in a bad mood of late).  I hoped to go for a walk in the soft sunlight to try and uplift my spirits.  When I was having lunch in the canteen, two of my male classmates asked me as to why I was dressed so nicely (they had seldom joked with me before).  One of them said that he had a lounge suit and we would look very nice if we wore them together."
joy,I was very happy when I received the year end results as I was worried about how well I had done.  I was very happy to know that I had passed.
joy," By the way , would you like to have dinner with me tomorrow evening ? Tomorrow is my birthday . "
joy,"New year's eve 1983/1984, I met my girlfriend.  We stood on the steps outside her parents home and I kissed her for the first time."
joy, All right . 
joy," Yes . And we're proud of you , Loans . "
joy, Eighteen.Some friends are having a birthday party for me tonight.Do you want to come ? 
joy,When my brother bought me a nice pair of shoes from South Africa.
joy,She had smiled and raised rather amused brows at the stories that tumbled in then of Fergus 's progress . 
joy,Hello Gina ! We've spoken so many times on the phone but's it's so good to finally meet you in person ! 
joy, Fine ! Do you want anything to eat now ? 
joy,"After having at last finished my master's thesis, I felt great joy and relief.  I had been haunted by the thesis during the whole of my studies."
joy,"The book also moves close to a highly critical analysis of science and yet never becomes anti-science , only anti-scientific : Jones 's own delight in physics enthusiastically drawing the sting out of his own criticism . "
joy,"I was captain of the school swimming team. The team was only two points in front before the last relay. We won the relay, which I swam in, and thus my team won the championship."
joy,Most estate agents were overjoyed at the election result . 
joy,Sitting alone in a quiet room concentrating on things happening around me which pleases me.
joy,I was doing an experiment and was not getting the appropriate result despite the fact that I had repeated the procedure 4-5 times.  Then finally I got it right by a stroke of luck.
joy,The more than satisfactory result of a recently-completed university subject was communicated to me by phone.
joy, You're so lucky . I hope to get married to a guy like that . 
joy,When my mother was tremendous on the phone and we talked for hours. She was in a good mood.
joy,"I replied , endeavouring to conceal my excitement . "
joy,This happened when I was selected to go to Secondary school to start Form I in October 1980.
joy,"Many Labour MPs could not hide their glee at the SNP 's action , such is their antipathy to cross-party co-operation . "
joy, It sure is . 
joy,Talking to my close friend.
joy,The old man answered my knock and his big face split into a delighted grin when he saw me . 
joy," The fans are great here , too . Not like in Philadelphia . "
joy, Yes . 
joy,Aristophanes shook his handsome head over his friend 's amusement . 
joy,Receiving a letter form a girl that means a lot to me emotionally.
joy,""" Debbie would be pleased , "" she said . "
joy,"I was selected to come here (University, College) when I was least expecting it."
joy," Oh , Jack ! That's wonderful ! "
joy, Don't mention it . I'm always willing to help good students . 
joy,When I met a good friend after a long time. We had had a quarrel but after two weeks I was really glad to see him again.
joy,"I did a solo flight from Ardmore to Kaikohe before I got my pilot licence. I can remember it was gorgeous day and I was on a natural high, cruising up the coast with my maps and compasses and gear. Other pilots had seen me off and wished me good luck and it was a real adventure."
joy,"It was the prospect of finding gold that induced these excited men to make such frantic efforts to open out the barrow "" . "
joy," It sure is . I'm glad it didn't rain . My name's Mike Gates , by the way . "
joy,"It was Saturday, my duties were over for a few hours and I could at last be with the people I wanted to see."
joy, I liked it . I thought it was great . 
joy,"Because of what had happened , some of her excitement at the thought of seeing Czechoslovakia had ebbed . "
